date,price_open,price_high,price_low,price_close,market_cap_last,volume_sum,target_high_tplus1,ret_open_close,logret_close,range_abs,range_pct,body_abs,upper_shadow,lower_shadow,price_close_sma_3,price_close_ema_3,price_close_std_3,price_close_sma_5,price_close_ema_5,price_close_std_5,price_close_sma_7,price_close_ema_7,price_close_std_7,price_close_sma_14,price_close_ema_14,price_close_std_14,price_close_sma_21,price_close_ema_21,price_close_std_21,range_abs_sma_3,range_abs_ema_3,range_abs_std_3,range_abs_sma_5,range_abs_ema_5,range_abs_std_5,range_abs_sma_7,range_abs_ema_7,range_abs_std_7,range_abs_sma_14,range_abs_ema_14,range_abs_std_14,volume_sum_sma_3,volume_sum_ema_3,volume_sum_std_3,volume_sum_sma_5,volume_sum_ema_5,volume_sum_std_5,volume_sum_sma_7,volume_sum_ema_7,volume_sum_std_7,volume_sum_sma_14,volume_sum_ema_14,volume_sum_std_14,rsi_14,macd,macd_signal,macd_hist,tr,atr_14,vol_mc_ratio,close_to_high_pct,close_to_low_pct,lag_close_1,lag_high_1,lag_vol_1,lag_close_2,lag_high_2,lag_vol_2,lag_close_3,lag_high_3,lag_vol_3,lag_close_7,lag_high_7,lag_vol_7,intraday_volatility,intraday_rel_volatility,intraday_momentum,volume_ratio,volume_asym,marketcap_change,hour_peak_price,hour_trough_price,volume_mean,volume_std,price_skew,price_kurtosis
2025-05-19,106139.68550864227,106139.68550864227,102381.2104823244,105563.46876771092,2096984577235.1064,1068612954986.8042,106873.03984532563,-0.005428852913686441,0.0012889627042866891,3758.475026317872,0.035410647848695985,576.2167409313552,0.0,3182.258285386517,104683.12814551826,104959.83540758828,1408.6745209730552,104214.12187203085,104502.74543838603,1185.5624342492288,104115.30476388076,104080.75188819513,1005.2802193448406,102746.25407311125,102317.32835127838,2671.3033657810847,100291.67691378402,100426.83094382951,4196.209394694594,2345.028637681486,2763.287533664891,1454.1300501710405,1999.424203237059,2389.1666446359577,1241.3491399902841,1996.3399431717075,2231.9498573790306,1178.2430734020843,2133.1600192289893,2070.258800995981,1447.8014265430638,687981320303.5381,809511332728.0602,331764364458.02,696163928931.8179,764544736344.4506,236780575595.28928,741045649184.0167,755923401739.6995,213803160444.16187,816221236864.4326,749780167636.7462,299497781354.9394,73.44178365812759,3666.8233673569775,3715.267430215876,-48.44406285889863,3758.475026317872,2150.9255130663555,0.5095950473778783,0.005428852913686441,0.031082444428960115,105427.48904875397,105617.89582136768,460152004951.34937,103058.42662008991,103624.29922408522,535179000972.4598,103467.28985993793,104209.18515019873,750998467684.6626,102853.64407073468,104632.60236125204,811555190039.2235,1198.8982887569437,0.035410647848695985,-0.005428852913686441,1.1269670765864575,0.8405624752868229,-0.0046195924015839905,0,7,44525539791.116844,5525434372.528713,-0.0751383164234937,-1.6477969156426855
2025-05-20,105663.203549036,106873.03984532563,104387.66509118448,106566.5101429697,2117065488060.3855,890733213561.5929,109467.65393142396,0.008548923027063917,0.009456926888448791,2485.3747541411576,0.023521667625643672,903.3065939336957,306.52970235593966,1275.5384578515223,105852.48931981153,105763.17277527899,622.0867487089939,104816.63688789247,105190.6670065806,1492.061943722821,104448.23964761416,104702.19145188876,1371.2195998319514,103480.38434991658,102883.8859235039,2114.330491007683,100881.85688203569,100984.98359829679,4164.018107659043,2889.029698445132,2624.331143903024,753.6024063277403,2056.144046084708,2421.2360144710246,1259.2564195814825,1918.6503331169868,2295.3060815695626,1115.0217993975775,2136.210089412015,2125.607594748671,1448.5484202284815,806499391166.5824,850122273144.8265,312854094676.69086,741135128431.3739,806607562083.498,250543430137.2693,734128344638.6715,789625854695.1729,207000449355.98215,844171331624.2203,768573907093.3925,285595950029.42993,75.22809689725564,3691.2744084594015,3710.4688258645815,-19.194417405180047,2485.3747541411576,2153.9755832493806,0.4207395654905628,0.002868166778072108,0.020872629442204287,105563.46876771092,106139.68550864227,1068612954986.8042,105427.48904875397,105617.89582136768,460152004951.34937,103058.42662008991,103624.29922408522,535179000972.4598,104235.96595683586,104778.26218485396,939154345379.0107,687.6347318034383,0.023521667625643672,0.008548923027063917,1.1474848821277428,1.1267521310905206,0.009005095458756277,21,14,37113883898.399704,3043377989.40293,0.0220607898112168,-0.8615242813218313
2025-05-21,106798.53751514816,109467.65393142396,106229.4484508103,108802.10768508336,2161956071133.1416,1017522323496.982,111806.59824511288,0.018760277214948034,0.020761407729789738,3238.2054806136584,0.030320691237502723,2003.5701699352066,665.5462463406002,569.0890643378516,106977.36219858799,107282.64023018118,1657.9490547010112,105883.60045292156,106394.48056608152,2078.2311711848242,105205.60388402962,105727.17051018741,2054.439156202857,104303.57113818759,103672.98215838116,1720.3102917034516,101575.30858226868,101695.63124255011,4214.816982019815,3160.6850870242292,2931.268312258341,640.0805686167968,2551.733229559855,2693.5591698519024,1099.1833751993386,2245.8144644200156,2531.0309313305866,1118.7463679554191,2274.207858186794,2273.9539795306696,1455.4072520373434,992289497348.46,933822298320.9043,91585054670.2897,794439899593.8379,876912482554.6594,279809597999.86786,769867883102.5233,846599971895.6251,233581776605.46356,854405381118.2211,801767029280.5377,289299606332.0802,78.67143595577755,3846.7036672870745,3737.7157941490805,108.98787313799403,3238.2054806136584,2291.9733520241602,0.470648935509439,0.006079843884820367,0.024217947770521765,106566.5101429697,106873.03984532563,890733213561.5929,105563.46876771092,106139.68550864227,1068612954986.8042,105427.48904875397,105617.89582136768,460152004951.34937,103500.55803017516,104184.49039270742,767345554250.0184,907.7061546539259,0.030320691237502723,0.018760277214948034,1.4208184064157479,0.7016003761976332,0.01901646735656393,17,10,42396763479.04092,10110444103.919504,0.8254699888237651,-0.3500610266622908
2025-05-22,109665.86371625264,111806.59824511288,109665.86371625264,111096.21954213972,2207334316109.4287,1653906978005.599,111604.40010039735,0.013042853787099616,0.020865962203389543,2140.7345288602373,0.01952051856719182,1430.3558258870762,710.3787029731611,0.0,108821.61245673092,109189.42988616045,2264.917688861971,107491.15903733154,107961.72689143426,2426.146469998797,106283.07309524078,107069.4327681755,2862.6644089868028,104885.6865591037,104662.7471428823,2449.925775715958,102277.67910666837,102550.23017887643,4517.966887293576,2621.438254538351,2536.0014205592893,561.2446699888502,2809.205820961858,2509.2842895213475,668.1772415012126,2237.0943199853477,2433.4568307129994,1119.3845551933546,2004.9173363453115,2256.191386107945,1012.0234676735105,1187387505021.3916,1293864638163.2517,408961102801.5412,1018185495000.4658,1135910647704.9727,428465469008.8054,911014991951.35,1048426723423.1187,399711603597.77026,859768981504.0253,915385689110.5459,304081704994.20856,81.51149778802956,4107.647722859838,3811.702179891232,295.9455429686059,3004.490560029517,2084.3796895519117,0.7492779711415525,0.006353638462515446,0.013042853787099616,108802.10768508336,109467.65393142396,1017522323496.982,106566.5101429697,106873.03984532563,890733213561.5929,105563.46876771092,106139.68550864227,1068612954986.8042,103553.93506366153,103977.5367463436,665877216063.8126,559.93386467053,0.01952051856719182,0.013042853787099616,1.134065501575432,1.0722450766845522,0.013078226003298849,19,0,68912790750.23329,7352876366.244141,-0.9580002080164192,0.6116495107028812
2025-05-23,111579.1806415276,111604.40010039735,107925.98663757442,107925.98663757442,2145691782947.6191,1079654766993.624,109293.09324020769,-0.0327408212083028,-0.02895098526176021,3678.4134628229367,0.03296684418790133,3653.1940039531764,25.219458869760274,0.0,109274.77128826582,108557.70826186743,1637.1170784726974,107990.85855509562,107949.81347348099,2134.63052748358,106920.02977776028,107283.57123552522,2617.238305364599,105249.86228033833,105097.84574217458,2498.8988114108224,102812.9337507149,103038.93531148533,4488.075948268813,3019.1178240989443,3107.2074416911128,791.9050933767244,3060.2406505511726,2898.994013955211,720.6425356506251,2653.973448497493,2744.6959887404837,1016.3638794482106,2171.6278653818613,2445.8209963366107,1084.4987950391874,1250361356165.402,1186759702578.438,350858820344.4697,1142086047408.9207,1117158687467.8564,295783279395.1985,957965891852.6302,1056233734315.745,397076729147.18134,854194517412.3157,937288232828.2897,298870609377.22235,68.03026510749096,4012.3841988234926,3851.8385836776843,160.54561514580837,3678.4134628229367,2251.0902185884615,0.5031732775293853,0.03295939460732642,0.0,111096.21954213972,111806.59824511288,1653906978005.599,108802.10768508336,109467.65393142396,1017522323496.982,106566.5101429697,106873.03984532563,890733213561.5929,103467.28985993793,104209.18515019873,750998467684.6626,1176.3143427187345,0.03296684418790133,-0.0327408212083028,1.159976577021761,0.921895139222839,-0.03201524283565522,1,23,44985615291.401,4367812294.459076,-0.27127571649551036,-1.384147960117271
2025-05-24,107216.66856870624,109293.09324020769,107216.66856870624,108324.50385270144,2152403702934.2136,967709479435.6444,108943.10357431156,0.0103326777336425,0.0036857041605653507,2076.424671501445,0.01936662180629906,1107.8352839951986,968.5893875062466,0.0,109115.5700108052,108441.10605728443,1726.827558608467,108543.06557209374,108074.71026655448,1652.3487080565317,107672.32652527622,107543.80438981927,2008.255204068053,105582.97861915312,105528.06682357816,2580.301832998509,103389.98636350053,103519.44154250497,4373.756015372765,2631.857554394873,2591.816056596279,906.9142139903007,2723.830579587887,2624.804233137289,705.6568951444289,2828.695319876239,2577.628159430724,715.9695708081713,2256.021084804061,2396.5681530252555,1021.6561934556615,1233757074811.6228,1077234591007.0413,368140452432.2802,1121905352298.6887,1067342284790.4525,305337347597.5062,1019755960204.5138,1034102670595.7198,351340212033.7918,874706448967.6631,941344399042.6036,295875179768.4218,68.7303872841033,3923.81290571313,3866.2334480847735,57.57945762835652,2076.424671501445,2331.1254763539982,0.449594784712755,0.008862311046293212,0.0103326777336425,107925.98663757442,111604.40010039735,1079654766993.624,111096.21954213972,111806.59824511288,1653906978005.599,108802.10768508336,109467.65393142396,1017522323496.982,103058.42662008991,103624.29922408522,535179000972.4598,582.1148549831131,0.01936662180629906,0.0103326777336425,1.2336869750757762,1.4680904139210385,0.009761609291293718,12,0,40321228309.81851,9069143913.151363,-0.6135171975181932,-0.7122864673771758
2025-05-25,107819.0350096744,108943.10357431156,107008.50025844328,108943.10357431156,2162905704656.4695,648683167506.7888,110094.41474441696,0.010425511270215975,0.005694372948536142,1934.603315868284,0.017943059086873627,1124.0685646371712,0.0,810.5347512311128,108397.86468819581,108692.104815798,512.5115363457599,109018.38425836212,108364.17470247352,1229.292965824618,108174.55717178446,107893.62918594235,1779.9093349714508,105951.37206090572,105983.40505700928,2670.541708111791,104054.41453921532,104012.50172721465,4084.13572446199,2563.147150064222,2263.2096862322815,968.44851980331,2613.6762919333123,2394.7372607142875,790.1194960771631,2758.890177160799,2416.871948540114,782.7910738646746,2314.4735155324224,2334.972841404326,973.7160980368898,898682471312.0194,862958879256.915,223623960654.797,1073495343087.7278,927789245695.8981,364590392373.2189,1046688983426.7194,937747794823.487,305532427116.443,875506047380.5409,902322901504.495,295199142814.4118,69.83469433862044,3859.050612199979,3864.7968809078147,-5.746268707835952,1934.603315868284,2389.5779070823596,0.2999128284280974,0.0,0.018078968597783317,108324.50385270144,109293.09324020769,967709479435.6444,107925.98663757442,111604.40010039735,1079654766993.624,111096.21954213972,111806.59824511288,1653906978005.599,105427.48904875397,105617.89582136768,460152004951.34937,446.831888319928,0.017943059086873627,0.010425511270215975,1.1309327676330374,1.0099149852474103,0.009568701497360171,23,10,27028465312.782867,1814145756.622552,1.016497416313439,1.8012123235260646
2025-05-26,108900.60971032295,110094.41474441696,108900.60971032295,109324.18231895837,2172560022703.1768,705890000279.4613,110370.16947230526,0.0038895338580942776,0.0034918575204443414,1193.80503409401,0.01096233563126549,423.5726086354116,770.2324254585983,0.0,108863.9299153238,109008.14356737818,504.52017817165176,109122.7991851371,108684.1772413018,1228.5020651541072,108711.8019648198,108251.26746919635,1383.9493605821347,106413.55336435027,106428.84202526916,2653.0487212627872,104734.77003701411,104495.38178100954,3676.5086546724474,1734.944340487913,1728.5073601631457,473.974826253213,2204.7962026293826,1994.4265185075285,906.5371360986005,2392.508749700247,2111.1052199285878,835.3886693830054,2194.4243464359774,2182.8171337629506,1002.539461918611,774094215740.6318,784424439768.1882,170097937026.70505,1011168878444.2239,853822830557.0859,401336014147.6585,994871418468.5275,879783346187.4806,330899846437.92377,867958533826.2722,876131848007.8239,298294552770.90247,70.52526316468948,3794.7325828130706,3850.7840212888664,-56.05143847579575,1193.80503409401,2269.5287379859146,0.3249116217287142,0.006996108088195799,0.0038895338580942776,108943.10357431156,108943.10357431156,648683167506.7888,108324.50385270144,109293.09324020769,967709479435.6444,107925.98663757442,111604.40010039735,1079654766993.624,105563.46876771092,106139.68550864227,1068612954986.8042,300.81723345206603,0.01096233563126549,0.0038895338580942776,1.0571353499014051,1.0412692228228984,0.004071785901088081,16,0,29412083344.977554,1323685398.3526042,-0.38121545419055936,-0.17483541590032603
2025-05-27,109393.7426319189,110370.16947230526,108291.51316543337,109024.62093375556,2166089168915.2583,793836617042.8265,109079.40649336849,-0.0033742487393024897,-0.0027438810626581045,2078.656306871897,0.019001601525473238,369.12169816333335,976.426840386368,733.1077683221956,109097.30227567516,109016.38225056688,200.66685202740857,108708.47946346027,108797.65847211973,568.730208691227,109062.96064921778,108444.60583533614,1010.3041415803983,106755.60014841598,106774.94587973402,2659.388602753268,105341.24311635034,104907.13079489554,3237.8758926215437,1735.6882189447304,1903.5818335175213,474.7797969293158,2192.3805582317145,2022.5031146289848,908.0576730899267,2334.406114376067,2102.992991664415,841.9712209123944,2126.5282237465267,2168.92902351081,973.420612054184,716136594943.0258,789130528405.5073,73117203890.0976,839154806251.6692,833827426052.3329,180595699744.25494,981029047537.2751,858296663901.3171,337934213831.6008,857578696087.9734,865159150545.8242,298154859516.2066,69.18446437383045,3677.1995138719503,3816.0671198054833,-138.867605933533,2078.656306871897,2201.6326152964643,0.36648381259408946,0.012191233781582028,0.0067697619775822235,109324.18231895837,110094.41474441696,705890000279.4613,108943.10357431156,108943.10357431156,648683167506.7888,108324.50385270144,109293.09324020769,967709479435.6444,106566.5101429697,106873.03984532563,890733213561.5929,549.8379085129071,0.019001601525473238,-0.0033742487393024897,1.1739885345793228,0.8108240589715717,-0.0033978477452104514,17,3,33076525710.11777,4090878437.3205757,-0.3679593829705841,-0.2544646541045896
2025-05-28,109068.45694901443,109079.40649336849,107224.6662536516,107434.48106938628,2134840711814.694,792458788686.5542,108776.46456114404,-0.01498119552926267,-0.014692553512340112,1854.7402397168917,0.01700528541064733,1633.975879628153,10.949544354050886,209.81481573468773,108594.42810736674,108225.43165997657,1015.6486124962947,108610.17834982264,108343.26600454192,751.0455282371644,108867.58541840392,108192.07464384868,1186.0991989351871,107036.59465121676,106862.883905021,2491.5347446716337,105824.90923159303,105136.88991075833,2684.4160288755647,1709.0671935609328,1879.1610366172065,460.06077969810616,1827.6459136105054,1966.5821563249538,367.0236153349476,2136.7682228193858,2040.9298036775342,752.0299334375516,2191.291343619701,2127.037185671621,917.5415953439581,764061802002.9476,790794658546.0308,50382968248.86387,781715610590.2551,820037880263.74,120730286188.75757,948877113992.9285,841837195097.6265,344525749590.6917,859372498547.7258,855465768964.5883,297645335872.0476,62.402506229706006,3416.361028924279,3736.125901629243,-319.7648727049641,1854.7402397168917,2262.7189091604637,0.3712027713828517,0.015080073103278278,0.0019567775127259245,109024.62093375556,110370.16947230526,793836617042.8265,109324.18231895837,110094.41474441696,705890000279.4613,108943.10357431156,108943.10357431156,648683167506.7888,108802.10768508336,109467.65393142396,1017522323496.982,712.9314495037006,0.01700528541064733,-0.01498119552926267,1.1904694428513585,1.1438853876821347,-0.015091299779044696,1,20,33019116195.27309,2872951466.470797,-0.5276401858403403,-1.6650499875707991
2025-05-29,107830.09824019176,108776.46456114404,105795.87862075334,106079.31761099242,2108424452362.1377,808518788574.1125,106137.02262895752,-0.01623647439603983,-0.012694089696285715,2980.5859403906943,0.02764150259560585,1750.780629199333,946.3663209522783,283.43899023908307,107512.80653804475,107152.3746354845,1474.213035843219,108161.14110148084,107588.61654002542,1375.840783938599,108150.88514252573,107663.88538563461,1129.3803735195872,107216.97911888326,106758.40839915052,2304.3873160906414,105974.08608691103,105222.56515623415,2602.2542199293157,2304.660828993161,2429.8734885039503,595.9787483173102,2008.4781673883554,2304.583417680201,640.8400057339585,2256.7469958951656,2275.8438378558244,816.9600552963396,2246.9206579402567,2240.843686300831,941.5218810716751,798271398101.1647,799656723560.0717,8901199996.481735,749877472417.949,816198183033.8643,69569324963.37994,828107372645.5731,833507593466.748,148730175247.58612,869561182298.4617,849206171579.1915,292916113374.2414,57.25169197729306,3064.9632958435395,3601.8933804721023,-536.9300846285628,2980.5859403906943,2318.3482234810194,0.3834705994176373,0.02479531726861306,0.0026791118324668134,107434.48106938628,109079.40649336849,792458788686.5542,109024.62093375556,110370.16947230526,793836617042.8265,109324.18231895837,110094.41474441696,705890000279.4613,111096.21954213972,111806.59824511288,1653906978005.599,906.7301146293676,0.02764150259560585,-0.01623647439603983,1.1385015476666522,0.8741489629116379,-0.016057294654611767,12,20,33688282857.25469,2829316491.7223144,-0.5549762507466044,-0.9532972921818708
2025-05-30,105719.8746352865,106137.02262895752,104172.41321473155,104205.17451736564,2071605220269.0964,979043422274.0596,104889.22082341903,-0.01432748689067489,-0.01782530607768784,1964.609414225968,0.018583160649816296,1514.70011792086,417.14799367102387,32.76130263408413,105906.32439924811,105678.77457642507,1621.588785793989,107213.55529009167,106460.80253247217,2128.4010082092896,107619.34055392447,106799.20766856737,1879.418155565684,107269.68516584238,106417.97721491253,2218.8791031811256,106039.6883715337,105130.0750981552,2535.4720941920637,2266.6451981111845,2197.241451364959,620.7264667241038,2014.4793870598921,2191.2587498621233,640.1153318788693,2011.9178460955986,2198.0352319483604,524.2712445217592,2332.9456472965458,2204.0124500241827,845.3474082243512,860006999844.909,889350072917.0657,103400837992.97374,815949523371.4031,870479929447.2627,99760625429.65375,813734323399.921,869891550668.5759,123006434680.53436,885850107626.2755,866517805005.174,292155474876.2693,50.98405314942295,2605.2190325896227,3402.5585108956066,-797.3394783059839,1964.609414225968,2404.3732128373085,0.472601349279707,0.018201453778719574,0.00031449115579719705,106079.31761099242,108776.46456114404,808518788574.1125,107434.48106938628,109079.40649336849,792458788686.5542,109024.62093375556,110370.16947230526,793836617042.8265,107925.98663757442,111604.40010039735,1079654766993.624,639.024399242529,0.018583160649816296,-0.01432748689067489,1.0833401751742677,0.9817576155801102,-0.013954919186662185,6,18,40793475928.085815,1892753828.2883797,-0.6842504332910697,-0.8965592500580568
2025-05-31,104020.87024454171,104889.22082341903,103414.43956180368,104724.25519371904,2081338794598.875,758147165996.6107,105570.88548761408,0.0067619598598218575,0.004968967225982723,1474.7812616153533,0.014177743929158673,703.384949177329,164.96562969998922,606.4306827380351,105002.9157740257,105201.51488507206,967.6475975837587,106293.56986504378,105881.95341955447,1976.7628847626684,107105.01931692698,106280.46954985529,2130.1742981098214,107388.67292110159,106192.14761208674,2010.5647918725565,106090.32551841105,105093.18237957009,2495.898036616305,2139.992205410672,1836.0113564901562,768.069837474582,2070.6746325641607,1952.4329204465334,556.9938727965357,1925.9687875404427,2017.2217393651085,560.0306423449675,2377.332053708341,2106.7816249030056,775.0773486349975,848569792281.5944,823748619456.8381,115766364643.76996,826400956514.8328,833035674963.7122,87307761919.49135,783796850051.4875,841955454500.5846,103191823848.78893,901776405128.0007,852068386470.6989,277266802699.7975,52.53399399886543,2256.739575075975,3173.3947237316806,-916.6551486557055,1474.7812616153533,2448.7596192491037,0.3642593738049861,0.001572760560188628,0.01266569385731262,104205.17451736564,106137.02262895752,979043422274.0596,106079.31761099242,108776.46456114404,808518788574.1125,107434.48106938628,109079.40649336849,792458788686.5542,108324.50385270144,109293.09324020769,967709479435.6444,488.3668408589483,0.014177743929158673,0.0067619598598218575,1.254065118493817,1.4038875677127167,0.006927177305085945,22,11,31589465249.85878,6334619511.419193,0.23992069891977452,-1.4713002244121802
2025-06-01,104686.33390404454,105570.88548761408,103943.43968854116,105570.88548761408,2097869551286.1443,399022446831.5365,105698.43787667034,0.00844954208044309,0.00805187286073128,1627.445799072928,0.01554592407987698,884.5515835695405,0.0,742.8942155033874,104833.43839956626,105386.20018634308,689.3709762481188,105602.8227758155,105778.26410890768,1255.8205557904669,106623.27387597019,106103.07353429499,2023.8707724631658,107398.91552387734,106109.31266215706,2000.1434638844114,106175.33933259387,105136.60993484681,2443.3215388361573,1688.945491638083,1731.728577781542,250.6383129365681,1980.432531004367,1844.103879988665,590.8973270744966,1882.0891422839632,1919.7777542920635,571.1639255183504,2320.489659722381,2042.8701814589954,800.2245243813743,712071011700.7358,611385533144.1873,292742791515.60803,747438122472.575,688364598919.6537,212665752825.59247,748131032812.166,731222202583.3225,175491023313.86038,897410008119.4426,791662261185.4772,285126416532.87976,55.03162647904752,2025.5339885019202,2943.8225766857286,-918.2885881838083,1627.445799072928,2382.186519091615,0.19020365045429405,0.0,0.01565703236249877,104724.25519371904,104889.22082341903,758147165996.6107,104205.17451736564,106137.02262895752,979043422274.0596,106079.31761099242,108776.46456114404,808518788574.1125,108943.10357431156,108943.10357431156,648683167506.7888,462.647432729273,0.01554592407987698,0.00844954208044309,1.2259817954070122,1.056696868249671,0.008435149944020105,23,11,16625935284.647354,1246365145.3569295,0.5167366075577587,-0.5224768088551199
2025-06-02,105698.43787667034,105698.43787667034,103984.23164102004,105689.76014869152,2100495004967.42,520352338364.4979,106723.28639087189,-8.209892362787148e-05,0.0011253839849398872,1714.206235650301,0.016217895648093197,8.677727978822077,0.0,1705.528507671479,105328.3002766749,105537.9801675173,526.4842285801917,105253.87859167655,105748.76278883564,766.830629532618,106104.07070878921,105999.74518789412,1646.5041442260158,107407.93633680452,106053.37232702832,1991.494769888968,106310.39247916325,105186.8963179236,2326.107308075348,1605.477765446194,1722.9674067159217,121.21479045058189,1952.325730191049,1800.8046652092105,601.6158515955584,1956.432171077719,1868.384874631623,495.5015698129382,2174.470460388983,1999.0483220178362,697.575248006342,559173983730.882,565868935754.3425,182682733422.09216,693016832408.1637,632360512067.9352,232185054749.3097,721625652538.5996,678504736528.6163,195773541842.44165,858248535503.5636,755487604809.3467,297198884256.6533,55.38659625239331,1830.78988094721,2721.216037538025,-890.426156590815,1714.206235650301,2236.167319758217,0.24772843407574252,8.209892362787148e-05,0.016401799395502542,105570.88548761408,105570.88548761408,399022446831.5365,104724.25519371904,104889.22082341903,758147165996.6107,104205.17451736564,106137.02262895752,979043422274.0596,109324.18231895837,110094.41474441696,705890000279.4613,536.6411282751566,0.016217895648093197,-8.209892362787148e-05,1.190694668046637,0.7671546823304206,-0.00011209664374170962,0,14,21681347431.85408,3170178273.862022,0.2602299131518165,-1.2319980674656543
2025-06-03,105883.83175718882,106723.28639087189,105056.7992005663,105861.43112119468,2104530574433.3708,636470931779.2441,105760.43175456114,-0.00021155860741335972,0.0016229737034798575,1666.48719030559,0.015738825868402202,22.40063599414134,839.4546336830681,804.6319206283806,105707.35891916677,105699.70564435598,146.07011617592983,105210.301293717,105786.31889962198,712.4592013906873,105652.18644985196,105965.16667121925,1030.0258937125527,107357.57354953486,106027.78016625051,2023.0753253760756,106387.79558222796,105248.21766367552,2280.219386708211,1669.379741676273,1694.7272985107559,43.4524853011743,1689.505980174028,1756.0321735746704,178.03092257609708,1897.5508687111037,1817.9104535501147,502.98958442630953,2115.9784915435853,1954.7068377895368,703.8046671290241,518615238991.75977,601169933766.7933,118733773150.97598,658607261049.19,633730651971.7048,223369784544.59387,699144840358.0879,667996285341.2733,195133660504.8405,840086943947.6816,739618715071.9996,302777595698.3765,55.92765277084523,1671.0434368695715,2511.1815174043345,-840.138080534763,1666.48719030559,2177.67535091282,0.3024289309508412,0.00807560654120678,0.007659018043108659,105689.76014869152,105698.43787667034,520352338364.4979,105570.88548761408,105570.88548761408,399022446831.5365,104724.25519371904,104889.22082341903,758147165996.6107,109024.62093375556,110370.16947230526,793836617042.8265,448.43188303554484,0.015738825868402202,-0.00021155860741335972,1.0608537598373893,1.0413331900409601,8.64435979095917e-05,16,9,26519622157.468506,1290046181.4089143,0.4225071442881974,-0.7870556179309087
2025-06-04,105430.8606679966,105760.43175456114,104713.93690550917,104893.31963210164,2084690742763.0437,619923183636.0577,105677.91848447543,-0.005098517004311331,-0.009187155164779526,1046.4948490519746,0.009925887377011963,537.5410358949594,329.57108656453784,179.3827265924774,105481.50363399595,105296.51263822881,516.5636899387302,105347.93031666419,105488.65247711522,506.42898121551303,105289.16338738271,105697.20491143985,688.2979707678904,107078.37440289333,105876.51876169733,2077.3758826187254,106454.11756327207,105215.9542062597,2211.254802203485,1475.7294250026218,1370.6110737813651,372.4929767335248,1505.8830671392293,1519.5197320671052,272.017730091236,1782.0872414732585,1625.0565524255796,598.2100782594167,1959.4277321463221,1833.6119059578618,678.2738842063933,592248817926.6001,610546558701.4255,62811502308.28955,586783213321.5896,629128162526.4891,134721841079.0218,674496896779.4456,655978009914.9695,192257987634.08755,811687005386.1869,723659310880.5408,303500414172.0858,52.09099453770784,1449.6144694523828,2298.8681078139443,-849.2536383615616,1147.4942156855104,2028.3388319893804,0.2973693751881937,0.008198833042510732,0.0017130740366905239,105861.43112119468,106723.28639087189,636470931779.2441,105689.76014869152,105698.43787667034,520352338364.4979,105570.88548761408,105570.88548761408,399022446831.5365,107434.48106938628,109079.40649336849,792458788686.5542,295.2168376292408,0.009925887377011963,-0.005098517004311331,1.101627671698531,0.9271046588659109,-0.005080995880319482,10,21,25830132651.502407,1421091015.798784,-0.3420327237602964,-0.9710840704852575
2025-06-05,104803.00653561576,105677.91848447543,100983.6013552756,101578.2036315807,2018919530735.6785,632443728120.5026,105066.03741127624,-0.03077013733321811,-0.0321148492282628,4694.31712919983,0.04479181737600758,3224.802904035052,874.9119488596771,594.6022763051005,104110.984794959,103437.35813490476,2246.2291245554516,104718.72000423653,104185.16952860371,1793.6151891489528,104646.14710460963,104667.45459147506,1477.3350789001029,106398.51612356766,105303.41007768178,2214.2766535686087,106360.03511412539,104885.24960856161,2376.6631281229998,2469.0997228524648,3032.4641014905974,1951.868849317688,2149.7902406561248,2577.7855311113467,1448.1053818010598,2026.9059827317064,2392.3716966191423,1209.1499811540039,2141.826489313436,2215.039269056791,998.5257815287605,629612614511.935,621495143410.9641,8629507248.672815,561642525746.3679,630233351057.827,102663169310.37787,649343316714.6442,650094439466.3528,183101286286.28604,738725344680.1086,711497233179.2024,185166979390.99576,41.57371543228347,995.1567146600137,2038.1258291831584,-1042.9691145231448,4694.31712919983,2149.04072978726,0.31325851203690375,0.03879443228716693,0.005888107260239211,104893.31963210164,105760.43175456114,619923183636.0577,105861.43112119468,106723.28639087189,636470931779.2441,105689.76014869152,105698.43787667034,520352338364.4979,106079.31761099242,108776.46456114404,808518788574.1125,1317.5621641574257,0.04479181737600758,-0.03077013733321811,1.470385258407321,0.8978869630253795,-0.030766886534338088,13,21,26351822005.02094,4499886985.787059,-1.3583567702131465,0.6737182848698517
